dyad,state1no,state1ab,state2no,state2ab,year,conttype,version
670690,670,"SAU",690,"KUW",1992,1,3.1
670690,670,"SAU",690,"KUW",1993,1,3.1
670690,670,"SAU",690,"KUW",1994,1,3.1
670690,670,"SAU",690,"KUW",1995,1,3.1
670690,670,"SAU",690,"KUW",1996,1,3.1
670690,670,"SAU",690,"KUW",1997,1,3.1
670690,670,"SAU",690,"KUW",1998,1,3.1
670690,670,"SAU",690,"KUW",1999,1,3.1
670690,670,"SAU",690,"KUW",2000,1,3.1
670690,670,"SAU",690,"KUW",2001,1,3.1
670690,670,"SAU",690,"KUW",2002,1,3.1
670690,670,"SAU",690,"KUW",2003,1,3.1
670690,670,"SAU",690,"KUW",2004,1,3.1
670690,670,"SAU",690,"KUW",2005,1,3.1
670690,670,"SAU",690,"KUW",2006,1,3.1
670692,670,"SAU",692,"BAH",1971,3,3.1
670692,670,"SAU",692,"BAH",1972,3,3.1
670692,670,"SAU",692,"BAH",1973,3,3.1
670692,670,"SAU",692,"BAH",1974,3,3.1
670692,670,"SAU",692,"BAH",1975,3,3.1
670692,670,"SAU",692,"BAH",1976,3,3.1
670692,670,"SAU",692,"BAH",1977,3,3.1
670692,670,"SAU",692,"BAH",1978,3,3.1
670692,670,"SAU",692,"BAH",1979,3,3.1
670692,670,"SAU",692,"BAH",1980,3,3.1
670692,670,"SAU",692,"BAH",1981,3,3.1
670692,670,"SAU",692,"BAH",1982,3,3.1
670692,670,"SAU",692,"BAH",1983,3,3.1
670692,670,"SAU",692,"BAH",1984,3,3.1
670692,670,"SAU",692,"BAH",1985,3,3.1
670692,670,"SAU",692,"BAH",1986,1,3.1
670692,670,"SAU",692,"BAH",1986,3,3.1
670692,670,"SAU",692,"BAH",1987,1,3.1
670692,670,"SAU",692,"BAH",1988,1,3.1
670692,670,"SAU",692,"BAH",1989,1,3.1
670692,670,"SAU",692,"BAH",1990,1,3.1
670692,670,"SAU",692,"BAH",1991,1,3.1
670692,670,"SAU",692,"BAH",1992,1,3.1
670692,670,"SAU",692,"BAH",1993,1,3.1
670692,670,"SAU",692,"BAH",1994,1,3.1
670692,670,"SAU",692,"BAH",1995,1,3.1
670692,670,"SAU",692,"BAH",1996,1,3.1
670692,670,"SAU",692,"BAH",1997,1,3.1
670692,670,"SAU",692,"BAH",1998,1,3.1
670692,670,"SAU",692,"BAH",1999,1,3.1
670692,670,"SAU",692,"BAH",2000,1,3.1
670692,670,"SAU",692,"BAH",2001,1,3.1
670692,670,"SAU",692,"BAH",2002,1,3.1
670692,670,"SAU",692,"BAH",2003,1,3.1
670692,670,"SAU",692,"BAH",2004,1,3.1
670692,670,"SAU",692,"BAH",2005,1,3.1
670692,670,"SAU",692,"BAH",2006,1,3.1
670694,670,"SAU",694,"QAT",1971,1,3.1
670694,670,"SAU",694,"QAT",1972,1,3.1
670694,670,"SAU",694,"QAT",1973,1,3.1
670694,670,"SAU",694,"QAT",1974,1,3.1
670694,670,"SAU",694,"QAT",1975,1,3.1
670694,670,"SAU",694,"QAT",1976,1,3.1
670694,670,"SAU",694,"QAT",1977,1,3.1
670694,670,"SAU",694,"QAT",1978,1,3.1
670694,670,"SAU",694,"QAT",1979,1,3.1
670694,670,"SAU",694,"QAT",1980,1,3.1
670694,670,"SAU",694,"QAT",1981,1,3.1
670694,670,"SAU",694,"QAT",1982,1,3.1
670694,670,"SAU",694,"QAT",1983,1,3.1
670694,670,"SAU",694,"QAT",1984,1,3.1
670694,670,"SAU",694,"QAT",1985,1,3.1
670694,670,"SAU",694,"QAT",1986,1,3.1
670694,670,"SAU",694,"QAT",1987,1,3.1
670694,670,"SAU",694,"QAT",1988,1,3.1
670694,670,"SAU",694,"QAT",1989,1,3.1
670694,670,"SAU",694,"QAT",1990,1,3.1
670694,670,"SAU",694,"QAT",1991,1,3.1
670694,670,"SAU",694,"QAT",1992,1,3.1
670694,670,"SAU",694,"QAT",1993,1,3.1
670694,670,"SAU",694,"QAT",1994,1,3.1
670694,670,"SAU",694,"QAT",1995,1,3.1
670694,670,"SAU",694,"QAT",1996,1,3.1
670694,670,"SAU",694,"QAT",1997,1,3.1
670694,670,"SAU",694,"QAT",1998,1,3.1
670694,670,"SAU",694,"QAT",1999,1,3.1
670694,670,"SAU",694,"QAT",2000,1,3.1
670694,670,"SAU",694,"QAT",2001,1,3.1
670694,670,"SAU",694,"QAT",2002,1,3.1
670694,670,"SAU",694,"QAT",2003,1,3.1
670694,670,"SAU",694,"QAT",2004,1,3.1
670694,670,"SAU",694,"QAT",2005,1,3.1
670694,670,"SAU",694,"QAT",2006,1,3.1
670696,670,"SAU",696,"UAE",1971,1,3.1
670696,670,"SAU",696,"UAE",1972,1,3.1
670696,670,"SAU",696,"UAE",1973,1,3.1
670696,670,"SAU",696,"UAE",1974,1,3.1
670696,670,"SAU",696,"UAE",1975,1,3.1
670696,670,"SAU",696,"UAE",1976,1,3.1
670696,670,"SAU",696,"UAE",1977,1,3.1
670696,670,"SAU",696,"UAE",1978,1,3.1
670696,670,"SAU",696,"UAE",1979,1,3.1
670696,670,"SAU",696,"UAE",1980,1,3.1
670696,670,"SAU",696,"UAE",1981,1,3.1
670696,670,"SAU",696,"UAE",1982,1,3.1
670696,670,"SAU",696,"UAE",1983,1,3.1
670696,670,"SAU",696,"UAE",1984,1,3.1
670696,670,"SAU",696,"UAE",1985,1,3.1
670696,670,"SAU",696,"UAE",1986,1,3.1
670696,670,"SAU",696,"UAE",1987,1,3.1
670696,670,"SAU",696,"UAE",1988,1,3.1
670696,670,"SAU",696,"UAE",1989,1,3.1
670696,670,"SAU",696,"UAE",1990,1,3.1
670696,670,"SAU",696,"UAE",1991,1,3.1
670696,670,"SAU",696,"UAE",1992,1,3.1
670696,670,"SAU",696,"UAE",1993,1,3.1
670696,670,"SAU",696,"UAE",1994,1,3.1
670696,670,"SAU",696,"UAE",1995,1,3.1
670696,670,"SAU",696,"UAE",1996,1,3.1
670696,670,"SAU",696,"UAE",1997,1,3.1
670696,670,"SAU",696,"UAE",1998,1,3.1
670696,670,"SAU",696,"UAE",1999,1,3.1
670696,670,"SAU",696,"UAE",2000,1,3.1
670696,670,"SAU",696,"UAE",2001,1,3.1
670696,670,"SAU",696,"UAE",2002,1,3.1
670696,670,"SAU",696,"UAE",2003,1,3.1
670696,670,"SAU",696,"UAE",2004,1,3.1
670696,670,"SAU",696,"UAE",2005,1,3.1
670696,670,"SAU",696,"UAE",2006,1,3.1
670698,670,"SAU",698,"OMA",1971,1,3.1
670698,670,"SAU",698,"OMA",1972,1,3.1
670698,670,"SAU",698,"OMA",1973,1,3.1
670698,670,"SAU",698,"OMA",1974,1,3.1
670698,670,"SAU",698,"OMA",1975,1,3.1
670698,670,"SAU",698,"OMA",1976,1,3.1
670698,670,"SAU",698,"OMA",1977,1,3.1
670698,670,"SAU",698,"OMA",1978,1,3.1
670698,670,"SAU",698,"OMA",1979,1,3.1
670698,670,"SAU",698,"OMA",1980,1,3.1
670698,670,"SAU",698,"OMA",1981,1,3.1
670698,670,"SAU",698,"OMA",1982,1,3.1
670698,670,"SAU",698,"OMA",1983,1,3.1
670698,670,"SAU",698,"OMA",1984,1,3.1
670698,670,"SAU",698,"OMA",1985,1,3.1
670698,670,"SAU",698,"OMA",1986,1,3.1
670698,670,"SAU",698,"OMA",1987,1,3.1
670698,670,"SAU",698,"OMA",1988,1,3.1
670698,670,"SAU",698,"OMA",1989,1,3.1
670698,670,"SAU",698,"OMA",1990,1,3.1
670698,670,"SAU",698,"OMA",1991,1,3.1
670698,670,"SAU",698,"OMA",1992,1,3.1
670698,670,"SAU",698,"OMA",1993,1,3.1
670698,670,"SAU",698,"OMA",1994,1,3.1
670698,670,"SAU",698,"OMA",1995,1,3.1
670698,670,"SAU",698,"OMA",1996,1,3.1
670698,670,"SAU",698,"OMA",1997,1,3.1
670698,670,"SAU",698,"OMA",1998,1,3.1
670698,670,"SAU",698,"OMA",1999,1,3.1
670698,670,"SAU",698,"OMA",2000,1,3.1
670698,670,"SAU",698,"OMA",2001,1,3.1
670698,670,"SAU",698,"OMA",2002,1,3.1
670698,670,"SAU",698,"OMA",2003,1,3.1
670698,670,"SAU",698,"OMA",2004,1,3.1
670698,670,"SAU",698,"OMA",2005,1,3.1
670698,670,"SAU",698,"OMA",2006,1,3.1
520678,678,"YAR",520,"SOM",1960,4,3.1
520678,678,"YAR",520,"SOM",1961,4,3.1
520678,678,"YAR",520,"SOM",1962,4,3.1
520678,678,"YAR",520,"SOM",1963,4,3.1
520678,678,"YAR",520,"SOM",1964,4,3.1
520678,678,"YAR",520,"SOM",1965,4,3.1
520678,678,"YAR",520,"SOM",1966,4,3.1
520678,678,"YAR",520,"SOM",1967,4,3.1
520678,678,"YAR",520,"SOM",1968,4,3.1
520678,678,"YAR",520,"SOM",1969,4,3.1
520678,678,"YAR",520,"SOM",1970,4,3.1
520678,678,"YAR",520,"SOM",1971,4,3.1
520678,678,"YAR",520,"SOM",1972,4,3.1
520678,678,"YAR",520,"SOM",1973,4,3.1
520678,678,"YAR",520,"SOM",1974,4,3.1
520678,678,"YAR",520,"SOM",1975,4,3.1
520678,678,"YAR",520,"SOM",1976,4,3.1
520678,678,"YAR",520,"SOM",1977,4,3.1
520678,678,"YAR",520,"SOM",1978,4,3.1
520678,678,"YAR",520,"SOM",1979,4,3.1
520678,678,"YAR",520,"SOM",1980,4,3.1
520678,678,"YAR",520,"SOM",1981,4,3.1
520678,678,"YAR",520,"SOM",1982,4,3.1
520678,678,"YAR",520,"SOM",1983,4,3.1
520678,678,"YAR",520,"SOM",1984,4,3.1
520678,678,"YAR",520,"SOM",1985,4,3.1
520678,678,"YAR",520,"SOM",1986,4,3.1
520678,678,"YAR",520,"SOM",1987,4,3.1
520678,678,"YAR",520,"SOM",1988,4,3.1
520678,678,"YAR",520,"SOM",1989,4,3.1
520678,678,"YAR",520,"SOM",1990,4,3.1
522678,678,"YAR",522,"DJI",1977,3,3.1
522678,678,"YAR",522,"DJI",1978,3,3.1
522678,678,"YAR",522,"DJI",1979,3,3.1
522678,678,"YAR",522,"DJI",1980,3,3.1
522678,678,"YAR",522,"DJI",1981,3,3.1
522678,678,"YAR",522,"DJI",1982,3,3.1
522678,678,"YAR",522,"DJI",1983,3,3.1
522678,678,"YAR",522,"DJI",1984,3,3.1
522678,678,"YAR",522,"DJI",1985,3,3.1
522678,678,"YAR",522,"DJI",1986,3,3.1
522678,678,"YAR",522,"DJI",1987,3,3.1
522678,678,"YAR",522,"DJI",1988,3,3.1
522678,678,"YAR",522,"DJI",1989,3,3.1
522678,678,"YAR",522,"DJI",1990,3,3.1
530678,678,"YAR",530,"ETH",1952,2,3.1
530678,678,"YAR",530,"ETH",1953,2,3.1
530678,678,"YAR",530,"ETH",1954,2,3.1
530678,678,"YAR",530,"ETH",1955,2,3.1
530678,678,"YAR",530,"ETH",1956,2,3.1
530678,678,"YAR",530,"ETH",1957,2,3.1
530678,678,"YAR",530,"ETH",1958,2,3.1
530678,678,"YAR",530,"ETH",1959,2,3.1
530678,678,"YAR",530,"ETH",1960,2,3.1
530678,678,"YAR",530,"ETH",1961,2,3.1
530678,678,"YAR",530,"ETH",1962,2,3.1
530678,678,"YAR",530,"ETH",1963,2,3.1
530678,678,"YAR",530,"ETH",1964,2,3.1
530678,678,"YAR",530,"ETH",1965,2,3.1
530678,678,"YAR",530,"ETH",1966,2,3.1
530678,678,"YAR",530,"ETH",1967,2,3.1
530678,678,"YAR",530,"ETH",1968,2,3.1
530678,678,"YAR",530,"ETH",1969,2,3.1
530678,678,"YAR",530,"ETH",1970,2,3.1
530678,678,"YAR",530,"ETH",1971,2,3.1
530678,678,"YAR",530,"ETH",1972,2,3.1
530678,678,"YAR",530,"ETH",1973,2,3.1
530678,678,"YAR",530,"ETH",1974,2,3.1
530678,678,"YAR",530,"ETH",1975,2,3.1
530678,678,"YAR",530,"ETH",1976,2,3.1
530678,678,"YAR",530,"ETH",1977,2,3.1
530678,678,"YAR",530,"ETH",1978,2,3.1
530678,678,"YAR",530,"ETH",1979,2,3.1
530678,678,"YAR",530,"ETH",1980,2,3.1
530678,678,"YAR",530,"ETH",1981,2,3.1
530678,678,"YAR",530,"ETH",1982,2,3.1
530678,678,"YAR",530,"ETH",1983,2,3.1
530678,678,"YAR",530,"ETH",1984,2,3.1
530678,678,"YAR",530,"ETH",1985,2,3.1
530678,678,"YAR",530,"ETH",1986,2,3.1
530678,678,"YAR",530,"ETH",1987,2,3.1
530678,678,"YAR",530,"ETH",1988,2,3.1
530678,678,"YAR",530,"ETH",1989,2,3.1
530678,678,"YAR",530,"ETH",1990,2,3.1
625678,678,"YAR",625,"SUD",1956,5,3.1
625678,678,"YAR",625,"SUD",1957,5,3.1
625678,678,"YAR",625,"SUD",1958,5,3.1
625678,678,"YAR",625,"SUD",1959,5,3.1
625678,678,"YAR",625,"SUD",1960,5,3.1
625678,678,"YAR",625,"SUD",1961,5,3.1
625678,678,"YAR",625,"SUD",1962,5,3.1
625678,678,"YAR",625,"SUD",1963,5,3.1
625678,678,"YAR",625,"SUD",1964,5,3.1
625678,678,"YAR",625,"SUD",1965,5,3.1
625678,678,"YAR",625,"SUD",1966,5,3.1
625678,678,"YAR",625,"SUD",1967,5,3.1
625678,678,"YAR",625,"SUD",1968,5,3.1
625678,678,"YAR",625,"SUD",1969,5,3.1
625678,678,"YAR",625,"SUD",1970,5,3.1
625678,678,"YAR",625,"SUD",1971,5,3.1
625678,678,"YAR",625,"SUD",1972,5,3.1
625678,678,"YAR",625,"SUD",1973,5,3.1
625678,678,"YAR",625,"SUD",1974,5,3.1
625678,678,"YAR",625,"SUD",1975,5,3.1
625678,678,"YAR",625,"SUD",1976,5,3.1
625678,678,"YAR",625,"SUD",1977,5,3.1
625678,678,"YAR",625,"SUD",1978,5,3.1
625678,678,"YAR",625,"SUD",1979,5,3.1
625678,678,"YAR",625,"SUD",1980,5,3.1
625678,678,"YAR",625,"SUD",1981,5,3.1
625678,678,"YAR",625,"SUD",1982,5,3.1
625678,678,"YAR",625,"SUD",1983,5,3.1
625678,678,"YAR",625,"SUD",1984,5,3.1
625678,678,"YAR",625,"SUD",1985,5,3.1
625678,678,"YAR",625,"SUD",1986,5,3.1
625678,678,"YAR",625,"SUD",1987,5,3.1
625678,678,"YAR",625,"SUD",1988,5,3.1
625678,678,"YAR",625,"SUD",1989,5,3.1
625678,678,"YAR",625,"SUD",1990,5,3.1
670678,678,"YAR",670,"SAU",1927,1,3.1
670678,678,"YAR",670,"SAU",1928,1,3.1
670678,678,"YAR",670,"SAU",1929,1,3.1
670678,678,"YAR",670,"SAU",1930,1,3.1
670678,678,"YAR",670,"SAU",1931,1,3.1
670678,678,"YAR",670,"SAU",1932,1,3.1
670678,678,"YAR",670,"SAU",1933,1,3.1
670678,678,"YAR",670,"SAU",1934,1,3.1
670678,678,"YAR",670,"SAU",1935,1,3.1
670678,678,"YAR",670,"SAU",1936,1,3.1
670678,678,"YAR",670,"SAU",1937,1,3.1
670678,678,"YAR",670,"SAU",1938,1,3.1
670678,678,"YAR",670,"SAU",1939,1,3.1
670678,678,"YAR",670,"SAU",1940,1,3.1
670678,678,"YAR",670,"SAU",1941,1,3.1
670678,678,"YAR",670,"SAU",1942,1,3.1
670678,678,"YAR",670,"SAU",1943,1,3.1
670678,678,"YAR",670,"SAU",1944,1,3.1
670678,678,"YAR",670,"SAU",1945,1,3.1
670678,678,"YAR",670,"SAU",1946,1,3.1
670678,678,"YAR",670,"SAU",1947,1,3.1
670678,678,"YAR",670,"SAU",1948,1,3.1
670678,678,"YAR",670,"SAU",1949,1,3.1
670678,678,"YAR",670,"SAU",1950,1,3.1
670678,678,"YAR",670,"SAU",1951,1,3.1
670678,678,"YAR",670,"SAU",1952,1,3.1
670678,678,"YAR",670,"SAU",1953,1,3.1
670678,678,"YAR",670,"SAU",1954,1,3.1
670678,678,"YAR",670,"SAU",1955,1,3.1
670678,678,"YAR",670,"SAU",1956,1,3.1
670678,678,"YAR",670,"SAU",1957,1,3.1
670678,678,"YAR",670,"SAU",1958,1,3.1
670678,678,"YAR",670,"SAU",1959,1,3.1
670678,678,"YAR",670,"SAU",1960,1,3.1
670678,678,"YAR",670,"SAU",1961,1,3.1
670678,678,"YAR",670,"SAU",1962,1,3.1
670678,678,"YAR",670,"SAU",1963,1,3.1
670678,678,"YAR",670,"SAU",1964,1,3.1
670678,678,"YAR",670,"SAU",1965,1,3.1
670678,678,"YAR",670,"SAU",1966,1,3.1
670678,678,"YAR",670,"SAU",1967,1,3.1
670678,678,"YAR",670,"SAU",1968,1,3.1
670678,678,"YAR",670,"SAU",1969,1,3.1
670678,678,"YAR",670,"SAU",1970,1,3.1
670678,678,"YAR",670,"SAU",1971,1,3.1
670678,678,"YAR",670,"SAU",1972,1,3.1
670678,678,"YAR",670,"SAU",1973,1,3.1
670678,678,"YAR",670,"SAU",1974,1,3.1
670678,678,"YAR",670,"SAU",1975,1,3.1
670678,678,"YAR",670,"SAU",1976,1,3.1
670678,678,"YAR",670,"SAU",1977,1,3.1
670678,678,"YAR",670,"SAU",1978,1,3.1
670678,678,"YAR",670,"SAU",1979,1,3.1
670678,678,"YAR",670,"SAU",1980,1,3.1
670678,678,"YAR",670,"SAU",1981,1,3.1
670678,678,"YAR",670,"SAU",1982,1,3.1
670678,678,"YAR",670,"SAU",1983,1,3.1
670678,678,"YAR",670,"SAU",1984,1,3.1
670678,678,"YAR",670,"SAU",1985,1,3.1
670678,678,"YAR",670,"SAU",1986,1,3.1
670678,678,"YAR",670,"SAU",1987,1,3.1
670678,678,"YAR",670,"SAU",1988,1,3.1
670678,678,"YAR",670,"SAU",1989,1,3.1
670678,678,"YAR",670,"SAU",1990,1,3.1
678680,678,"YAR",680,"YPR",1967,1,3.1
678680,678,"YAR",680,"YPR",1968,1,3.1
678680,678,"YAR",680,"YPR",1969,1,3.1
678680,678,"YAR",680,"YPR",1970,1,3.1
678680,678,"YAR",680,"YPR",1971,1,3.1
678680,678,"YAR",680,"YPR",1972,1,3.1
678680,678,"YAR",680,"YPR",1973,1,3.1
678680,678,"YAR",680,"YPR",1974,1,3.1
678680,678,"YAR",680,"YPR",1975,1,3.1
678680,678,"YAR",680,"YPR",1976,1,3.1
678680,678,"YAR",680,"YPR",1977,1,3.1
678680,678,"YAR",680,"YPR",1978,1,3.1
678680,678,"YAR",680,"YPR",1979,1,3.1
678680,678,"YAR",680,"YPR",1980,1,3.1
678680,678,"YAR",680,"YPR",1981,1,3.1
678680,678,"YAR",680,"YPR",1982,1,3.1
678680,678,"YAR",680,"YPR",1983,1,3.1
678680,678,"YAR",680,"YPR",1984,1,3.1
678680,678,"YAR",680,"YPR",1985,1,3.1
678680,678,"YAR",680,"YPR",1986,1,3.1
678680,678,"YAR",680,"YPR",1987,1,3.1
678680,678,"YAR",680,"YPR",1988,1,3.1
678680,678,"YAR",680,"YPR",1989,1,3.1
678680,678,"YAR",680,"YPR",1990,1,3.1
520679,679,"YEM",520,"SOM",1990,4,3.1
520679,679,"YEM",520,"SOM",1991,4,3.1
520679,679,"YEM",520,"SOM",1992,4,3.1
520679,679,"YEM",520,"SOM",1993,4,3.1
520679,679,"YEM",520,"SOM",1994,4,3.1
520679,679,"YEM",520,"SOM",1995,4,3.1
520679,679,"YEM",520,"SOM",1996,4,3.1
520679,679,"YEM",520,"SOM",1997,4,3.1
520679,679,"YEM",520,"SOM",1998,4,3.1
520679,679,"YEM",520,"SOM",1999,4,3.1
520679,679,"YEM",520,"SOM",2000,4,3.1
520679,679,"YEM",520,"SOM",2001,4,3.1
520679,679,"YEM",520,"SOM",2002,4,3.1
520679,679,"YEM",520,"SOM",2003,4,3.1
520679,679,"YEM",520,"SOM",2004,4,3.1
520679,679,"YEM",520,"SOM",2005,4,3.1
520679,679,"YEM",520,"SOM",2006,4,3.1
522679,679,"YEM",522,"DJI",1990,2,3.1
522679,679,"YEM",522,"DJI",1991,2,3.1
522679,679,"YEM",522,"DJI",1992,2,3.1
522679,679,"YEM",522,"DJI",1993,2,3.1
522679,679,"YEM",522,"DJI",1994,2,3.1
522679,679,"YEM",522,"DJI",1995,2,3.1
522679,679,"YEM",522,"DJI",1996,2,3.1
522679,679,"YEM",522,"DJI",1997,2,3.1
522679,679,"YEM",522,"DJI",1998,2,3.1
522679,679,"YEM",522,"DJI",1999,2,3.1
522679,679,"YEM",522,"DJI",2000,2,3.1
522679,679,"YEM",522,"DJI",2001,2,3.1
522679,679,"YEM",522,"DJI",2002,2,3.1
522679,679,"YEM",522,"DJI",2003,2,3.1
522679,679,"YEM",522,"DJI",2004,2,3.1
522679,679,"YEM",522,"DJI",2005,2,3.1
522679,679,"YEM",522,"DJI",2006,2,3.1
530679,679,"YEM",530,"ETH",1990,2,3.1
530679,679,"YEM",530,"ETH",1991,2,3.1
530679,679,"YEM",530,"ETH",1992,2,3.1
530679,679,"YEM",530,"ETH",1993,2,3.1
531679,679,"YEM",531,"ERI",1993,2,3.1
531679,679,"YEM",531,"ERI",1994,2,3.1
531679,679,"YEM",531,"ERI",1995,2,3.1
531679,679,"YEM",531,"ERI",1996,2,3.1
531679,679,"YEM",531,"ERI",1997,2,3.1
531679,679,"YEM",531,"ERI",1998,2,3.1
531679,679,"YEM",531,"ERI",1999,2,3.1
531679,679,"YEM",531,"ERI",2000,2,3.1
531679,679,"YEM",531,"ERI",2001,2,3.1
531679,679,"YEM",531,"ERI",2002,2,3.1
531679,679,"YEM",531,"ERI",2003,2,3.1
531679,679,"YEM",531,"ERI",2004,2,3.1
531679,679,"YEM",531,"ERI",2005,2,3.1
531679,679,"YEM",531,"ERI",2006,2,3.1
625679,679,"YEM",625,"SUD",1990,5,3.1
625679,679,"YEM",625,"SUD",1991,5,3.1
625679,679,"YEM",625,"SUD",1992,5,3.1
625679,679,"YEM",625,"SUD",1993,5,3.1
625679,679,"YEM",625,"SUD",1994,5,3.1
625679,679,"YEM",625,"SUD",1995,5,3.1
625679,679,"YEM",625,"SUD",1996,5,3.1
625679,679,"YEM",625,"SUD",1997,5,3.1
625679,679,"YEM",625,"SUD",1998,5,3.1
625679,679,"YEM",625,"SUD",1999,5,3.1
625679,679,"YEM",625,"SUD",2000,5,3.1
625679,679,"YEM",625,"SUD",2001,5,3.1
625679,679,"YEM",625,"SUD",2002,5,3.1
625679,679,"YEM",625,"SUD",2003,5,3.1
625679,679,"YEM",625,"SUD",2004,5,3.1
625679,679,"YEM",625,"SUD",2005,5,3.1
625679,679,"YEM",625,"SUD",2006,5,3.1
670679,679,"YEM",670,"SAU",1990,1,3.1
670679,679,"YEM",670,"SAU",1991,1,3.1
670679,679,"YEM",670,"SAU",1992,1,3.1
670679,679,"YEM",670,"SAU",1993,1,3.1
670679,679,"YEM",670,"SAU",1994,1,3.1
670679,679,"YEM",670,"SAU",1995,1,3.1
670679,679,"YEM",670,"SAU",1996,1,3.1
670679,679,"YEM",670,"SAU",1997,1,3.1
670679,679,"YEM",670,"SAU",1998,1,3.1
670679,679,"YEM",670,"SAU",1999,1,3.1
670679,679,"YEM",670,"SAU",2000,1,3.1
670679,679,"YEM",670,"SAU",2001,1,3.1
670679,679,"YEM",670,"SAU",2002,1,3.1
670679,679,"YEM",670,"SAU",2003,1,3.1
670679,679,"YEM",670,"SAU",2004,1,3.1
670679,679,"YEM",670,"SAU",2005,1,3.1
670679,679,"YEM",670,"SAU",2006,1,3.1
679698,679,"YEM",698,"OMA",1990,1,3.1
679698,679,"YEM",698,"OMA",1991,1,3.1
679698,679,"YEM",698,"OMA",1992,1,3.1
679698,679,"YEM",698,"OMA",1993,1,3.1
679698,679,"YEM",698,"OMA",1994,1,3.1
679698,679,"YEM",698,"OMA",1995,1,3.1
679698,679,"YEM",698,"OMA",1996,1,3.1
679698,679,"YEM",698,"OMA",1997,1,3.1
679698,679,"YEM",698,"OMA",1998,1,3.1
679698,679,"YEM",698,"OMA",1999,1,3.1
679698,679,"YEM",698,"OMA",2000,1,3.1
679698,679,"YEM",698,"OMA",2001,1,3.1
679698,679,"YEM",698,"OMA",2002,1,3.1
679698,679,"YEM",698,"OMA",2003,1,3.1
679698,679,"YEM",698,"OMA",2004,1,3.1
679698,679,"YEM",698,"OMA",2005,1,3.1
679698,679,"YEM",698,"OMA",2006,1,3.1
520680,680,"YPR",520,"SOM",1967,4,3.1
520680,680,"YPR",520,"SOM",1968,4,3.1
520680,680,"YPR",520,"SOM",1969,4,3.1
520680,680,"YPR",520,"SOM",1970,4,3.1
520680,680,"YPR",520,"SOM",1971,4,3.1
520680,680,"YPR",520,"SOM",1972,4,3.1
520680,680,"YPR",520,"SOM",1973,4,3.1
520680,680,"YPR",520,"SOM",1974,4,3.1
520680,680,"YPR",520,"SOM",1975,4,3.1
520680,680,"YPR",520,"SOM",1976,4,3.1
520680,680,"YPR",520,"SOM",1977,4,3.1
520680,680,"YPR",520,"SOM",1978,4,3.1
520680,680,"YPR",520,"SOM",1979,4,3.1
520680,680,"YPR",520,"SOM",1980,4,3.1
520680,680,"YPR",520,"SOM",1981,4,3.1
520680,680,"YPR",520,"SOM",1982,4,3.1
520680,680,"YPR",520,"SOM",1983,4,3.1
520680,680,"YPR",520,"SOM",1984,4,3.1
520680,680,"YPR",520,"SOM",1985,4,3.1
520680,680,"YPR",520,"SOM",1986,4,3.1
520680,680,"YPR",520,"SOM",1987,4,3.1
520680,680,"YPR",520,"SOM",1988,4,3.1
520680,680,"YPR",520,"SOM",1989,4,3.1
520680,680,"YPR",520,"SOM",1990,4,3.1
522680,680,"YPR",522,"DJI",1977,2,3.1
522680,680,"YPR",522,"DJI",1978,2,3.1
522680,680,"YPR",522,"DJI",1979,2,3.1
522680,680,"YPR",522,"DJI",1980,2,3.1
522680,680,"YPR",522,"DJI",1981,2,3.1
522680,680,"YPR",522,"DJI",1982,2,3.1
522680,680,"YPR",522,"DJI",1983,2,3.1
522680,680,"YPR",522,"DJI",1984,2,3.1
522680,680,"YPR",522,"DJI",1985,2,3.1
522680,680,"YPR",522,"DJI",1986,2,3.1
522680,680,"YPR",522,"DJI",1987,2,3.1
522680,680,"YPR",522,"DJI",1988,2,3.1
522680,680,"YPR",522,"DJI",1989,2,3.1
522680,680,"YPR",522,"DJI",1990,2,3.1
530680,680,"YPR",530,"ETH",1967,3,3.1
530680,680,"YPR",530,"ETH",1968,3,3.1
530680,680,"YPR",530,"ETH",1969,3,3.1
530680,680,"YPR",530,"ETH",1970,3,3.1
530680,680,"YPR",530,"ETH",1971,3,3.1
530680,680,"YPR",530,"ETH",1972,3,3.1
530680,680,"YPR",530,"ETH",1973,3,3.1
530680,680,"YPR",530,"ETH",1974,3,3.1
530680,680,"YPR",530,"ETH",1975,3,3.1
530680,680,"YPR",530,"ETH",1976,3,3.1
530680,680,"YPR",530,"ETH",1977,3,3.1
530680,680,"YPR",530,"ETH",1978,3,3.1
530680,680,"YPR",530,"ETH",1979,3,3.1
530680,680,"YPR",530,"ETH",1980,3,3.1
530680,680,"YPR",530,"ETH",1981,3,3.1
530680,680,"YPR",530,"ETH",1982,3,3.1
530680,680,"YPR",530,"ETH",1983,3,3.1
530680,680,"YPR",530,"ETH",1984,3,3.1
530680,680,"YPR",530,"ETH",1985,3,3.1
530680,680,"YPR",530,"ETH",1986,3,3.1
530680,680,"YPR",530,"ETH",1987,3,3.1
530680,680,"YPR",530,"ETH",1988,3,3.1
530680,680,"YPR",530,"ETH",1989,3,3.1
530680,680,"YPR",530,"ETH",1990,3,3.1
625680,680,"YPR",625,"SUD",1967,5,3.1
625680,680,"YPR",625,"SUD",1968,5,3.1
625680,680,"YPR",625,"SUD",1969,5,3.1
625680,680,"YPR",625,"SUD",1970,5,3.1
625680,680,"YPR",625,"SUD",1971,5,3.1
