"class","Species","Date","Latitude","Longitude","Alive","week.number","obsDate","State","New","Confirmed","Status","Oiling","Condition","BirdCount","Date_","Oil_Cond"
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-21",29.55757,-89.19466,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-21",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-22",29.37431,-89.81999,"N",34,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-22",3
"Aves","Unknown","2010-08-24",29.20631,-89.02988,"N",35,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-24",3
"Aves","Unknown","2010-08-24",29.3863,-89.31735,"N",35,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-24",3
"Aves","Unknown","2010-08-24",29.97933,-89.10875,"N",35,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-24",3
"Aves","Unknown","2010-08-24",30.26532,-87.7815,"N",35,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-08-24",4
"Aves","Unknown","2010-08-27",30.26332,-85.98142,"N",35,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-08-27",3
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-01",5
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-01",5
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-01",5
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-01",5
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-01",5
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-01",3
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-01",3
"Aves","Unknown","2010-09-01",29.36509,-89.85559,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-01",3
"Aves","Unknown","2010-09-01",30.24667,-89.4202,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-01",3
"Aves","Unknown","2010-09-01",30.38192,-86.89346,"N",36,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-09-01",4
"Aves","Unknown","2010-09-02",29.11278,-89.18933,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.11278,-89.18933,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.11278,-89.18933,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.11278,-89.18933,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.11278,-89.18933,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.11278,-89.12933,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.11278,-89.12433,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.11278,-89.12433,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.34501,-89.34413,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.34501,-89.34413,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.34501,-89.34413,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.53173,-89.55455,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.53173,-89.55455,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.53173,-89.55455,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.53178,-89.5545,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.53178,-89.5545,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.53178,-89.5545,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.53178,-89.5545,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.53178,-89.5545,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.53178,-89.5545,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.5332,-89.55636,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.5332,-89.55636,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.5332,-89.55636,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.5332,-89.55636,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.5332,-89.55636,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-02",5
"Aves","Unknown","2010-09-02",29.76471,-93.16029,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-02",29.76855,-93.42423,"N",36,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-02",3
"Aves","Unknown","2010-09-04",29.65217,-89.45605,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-04",5
"Aves","Unknown","2010-09-04",29.68734,-89.46536,"N",36,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-09-04",5
"Aves","Unknown","2010-09-10",29.0535,-90.93305,"N",37,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-10",3
"Aves","Unknown","2010-09-10",29.0535,-90.93305,"N",37,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-10",3
"Aves","Unknown","2010-09-11",29.76692,-93.39007,"N",37,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-11",3
"Aves","Unknown","2010-09-11",29.76846,-93.42625,"N",37,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-09-11",4
"Aves","Unknown","2010-09-11",29.76884,-93.43397,"N",37,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-11",3
"Aves","Unknown","2010-09-11",29.7696,-93.47538,"N",37,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-11",3
"Aves","Unknown","2010-09-11",30.39122,-88.97087,"N",37,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-11",3
"Aves","Unknown","2010-09-12",29.30451,-89.95958,"N",37,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-09-12",4
"Aves","Unknown","2010-09-12",29.30451,-89.95958,"N",37,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-09-12",4
"Aves","Unknown","2010-09-14",29.34776,-89.86714,"N",38,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-14",3
"Aves","Unknown","2010-09-14",29.7685,-93.42297,"N",38,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-14",3
"Aves","Unknown","2010-09-14",30.29811,-88.58841,"N",38,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-14",3
"Aves","Unknown","2010-09-21",29.07327,-90.31161,"N",39,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-21",3
"Aves","Unknown","2010-09-24",29.05969,-90.46743,"N",39,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-24",3
"Aves","Unknown","2010-09-24",29.77089,-93.18076,"N",39,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-09-24",3
"Aves","Unknown","2010-05-10",29.31446,-91.34357,"N",20,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-10",5
"Aves","Unknown","2010-05-19",29.2681,-89.12552,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-19",5
"Aves","Unknown","2010-05-19",30.23074,-87.80073,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.23575,-89.06846,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.24092,-89.06638,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.24174,-87.72849,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.24176,-87.7279,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.24281,-87.71824,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.24314,-87.71465,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.24346,-87.71244,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.32154,-86.14659,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-19",30.32169,-86.14722,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-19",3
"Aves","Unknown","2010-05-20",28.99923,-89.16363,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-20",29.00596,-89.17776,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-20",29.24881,-89.56605,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-20",30.19353,-85.8383,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.20777,-88.97505,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.21683,-88.94326,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.24413,-87.70563,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-20",30.24413,-87.70563,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-20",30.24751,-87.68609,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.24898,-87.67152,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25385,-87.64242,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25398,-87.64302,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.254,-87.64076,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25533,-87.63559,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25536,-87.63549,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.2555,-87.63431,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25574,-87.63348,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25594,-87.63277,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25599,-87.63253,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25603,-87.63247,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.25736,-87.62753,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.31724,-87.25445,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-20",30.31765,-87.24905,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.31994,-87.2251,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.32129,-87.21371,"N",21,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-20",3
"Aves","Unknown","2010-05-20",30.32307,-87.19881,"N",21,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-05-20",5
"Aves","Unknown","2010-05-23",30.14903,-85.59911,"N",21,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-05-23",4
"Aves","Unknown","2010-05-26",29.67231,-85.20414,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-26",3
"Aves","Unknown","2010-05-26",29.92239,-84.47427,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-26",3
"Aves","Unknown","2010-05-26",30.23078,-87.91576,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-26",3
"Aves","Unknown","2010-05-27",30.04418,-85.58772,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-27",3
"Aves","Unknown","2010-05-27",30.04645,-85.58772,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-27",3
"Aves","Unknown","2010-05-27",30.05395,-85.60165,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-27",3
"Aves","Unknown","2010-05-27",30.37418,-86.89884,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-27",3
"Aves","Unknown","2010-05-28",30.26363,-87.6032,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-28",3
"Aves","Unknown","2010-05-28",30.26516,-87.59805,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-28",3
"Aves","Unknown","2010-05-28",30.35335,-87.02188,"N",22,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-28",3
"Aves","Unknown","2010-05-31",27.34618,-82.60786,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.34618,-82.60786,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.40838,-82.65722,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.41082,-82.6612,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.41082,-82.65953,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.41082,-82.65953,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.4124,-82.6612,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.4124,-82.6612,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.41312,-82.66205,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",27.41312,-82.66205,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-05-31",29.85095,-85.33749,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-05-31",3
"Aves","Unknown","2010-06-01",29.89851,-84.39701,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-01",3
"Aves","Unknown","2010-06-01",30.22566,-88.00256,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-01",3
"Aves","Unknown","2010-06-01",30.23108,-87.92379,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-01",3
"Aves","Unknown","2010-06-01",30.32229,-87.19792,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-01",3
"Aves","Unknown","2010-06-03",26.43621,-82.0414,"N",23,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-03",3
"Aves","Unknown","2010-06-08",26.63349,-82.23101,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-08",3
"Aves","Unknown","2010-06-08",30.38079,-89.02934,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-08",3
"Aves","Unknown","2010-06-10",29.30423,-89.9625,"N",24,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-06-10",4
"Aves","Unknown","2010-06-10",30.29992,-86.07973,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-10",3
"Aves","Unknown","2010-06-10",30.32668,-87.16335,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-10",3
"Aves","Unknown","2010-06-11",27.21361,-82.51511,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-11",3
"Aves","Unknown","2010-06-11",30.23105,-87.94591,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-11",3
"Aves","Unknown","2010-06-11",30.23105,-87.94591,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-11",3
"Aves","Unknown","2010-06-11",30.3817,-89.02559,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-11",3
"Aves","Unknown","2010-06-13",27.2628,-82.54923,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-13",3
"Aves","Unknown","2010-06-13",27.2629,-82.54934,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-13",3
"Aves","Unknown","2010-06-13",27.26721,-82.55873,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-13",3
"Aves","Unknown","2010-06-13",30.33025,-88.58036,"N",24,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-13",3
"Aves","Unknown","2010-06-14",26.68388,-82.26163,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-14",3
"Aves","Unknown","2010-06-14",30.523,-88.0977,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-14",3
"Aves","Unknown","2010-06-16",27.26401,-82.55122,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-16",3
"Aves","Unknown","2010-06-16",27.26587,-82.55556,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-16",3
"Aves","Unknown","2010-06-16",30.24605,-88.22649,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-16",3
"Aves","Unknown","2010-06-16",30.34224,-89.15511,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-16",3
"Aves","Unknown","2010-06-18",27.58021,-82.76154,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-18",3
"Aves","Unknown","2010-06-18",27.58037,-82.76168,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-18",3
"Aves","Unknown","2010-06-18",29.98486,-89.1723,"N",25,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-06-18",4
"Aves","Unknown","2010-06-18",29.98486,-89.1723,"N",25,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-06-18",4
"Aves","Unknown","2010-06-18",30.29368,-87.44187,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-18",3
"Aves","Unknown","2010-06-18",30.29447,-87.44187,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-18",3
"Aves","Unknown","2010-06-20",27.14164,-82.47709,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-20",3
"Aves","Unknown","2010-06-20",27.14256,-82.4775,"N",25,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-20",3
"Aves","Unknown","2010-06-21",27.58033,-82.76163,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-21",3
"Aves","Unknown","2010-06-21",28.94343,-89.39335,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-21",3
"Aves","Unknown","2010-06-21",29.0173,-89.1388,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-21",3
"Aves","Unknown","2010-06-22",27.26247,-82.54879,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-22",3
"Aves","Unknown","2010-06-22",27.30922,-82.57586,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-22",3
"Aves","Unknown","2010-06-26",27.20852,-82.51235,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-26",3
"Aves","Unknown","2010-06-26",27.21127,-82.51386,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-26",3
"Aves","Unknown","2010-06-26",27.21183,-82.51419,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-26",3
"Aves","Unknown","2010-06-26",30.24775,-88.2627,"Y",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-06-26",1
"Aves","Unknown","2010-06-27",30.32222,-88.21076,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-27",3
"Aves","Unknown","2010-06-27",30.32222,-88.21076,"N",26,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-27",3
"Aves","Unknown","2010-06-28",30.39108,-88.9647,"N",27,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-28",3
"Aves","Unknown","2010-06-28",30.39392,-86.59612,"N",27,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-06-28",3
"Aves","Unknown","2010-06-30",30.25182,-88.12819,"N",27,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-06-30",5
